the_geom,cartodb_id,at_a_public_event_negative,at_a_public_event_positive,at_the_shops_negative,at_the_shops_positive,going_to_or_from_school_negative,going_to_or_from_school_positive,going_to_or_from_work_negative,going_to_or_from_work_positive,i_avoid_going_there_alone,i_never_went_back_there,i_reported_it_and_authorities_did_something,i_reported_it_but_authorities_did_nothing,i_stopped,i_told_my_friend_or_my_family,in_a_park_or_garden_negative,in_a_park_or_garden_positive,on_the_street_negative,on_the_street_positive,out_socially_negative,out_socially_positive,public_transport_negative,public_transport_positive,someone_using_alcohol_or_drugs_negative,this_happens_so_often_that_ia_m_just_used_to_it,age,created_datetime,dataset,description_negative,description_positive,description_translation,disability,ethnicity,ftb_demographics_heading,full_time_parent,gender,gender_discrimination_factor,id,in_work,location_adminarea1,location_adminarea1type,location_adminarea3,location_adminarea3type,location_adminarea4,location_adminarea4type,location_adminarea5,location_adminarea5type,location_adminarea6,location_adminarea6type,location_displaylatlng_lat,location_displaylatlng_lng,location_dragpoint,location_geocodequality,location_geocodequalitycode,location_latlng_lat,location_latlng_lng,location_linkid,location_mapurl,location_postalcode,location_sideofstreet,location_street,location_type_1,location_unknowninput,spot_type,location_what_happened_next_other,name,none,other,religion,student,submission_sets_support_length,submission_sets_support_name,submission_sets_support_url,submitter,submitter_avatar_url,submitter_id,submitter_name,submitter_provider_id,submitter_provider_type,submitter_username,time_of_day,unemployed,updated_datetime,url,user_token,visible
0101000020E610000095839EEBE94E40408BA21FFFA024D53F,398,,,At the shops_negative,,,,,,I avoid going there alone,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,20,2018-05-24 12:15:16.631+00,47,Many people here drink and fight. The police must come in and put laws ,,,,,,,female,,113008,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.330436,32.616477,false,POINT,P1AAA,0.330436,32.616477,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3304356,32.616477|marker-sm-50318A-1&scalebar=true&zoom=15&rand=736268951",24144,false,Campus Link,s,,bad,,"Campus Link, Kampala Central Region",none,,,,,,,,,,,,,,Afternoon,,2018-05-24 12:15:16.647+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113008,session:69f3c401200e123a86346abd07961ee2,true
0101000020E6100000B5C3365DE353404062DAD3A777CED33F,399,,,,,,,,,,,,I reported it but authorities did nothing,,,,,,,,,Public transport_negative,,,,17,2018-05-24 12:17:04.207+00,47,"Bad imorol active with the bodabodamen, so the place is not safe ",,,,,,,female,,113017,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.309574,32.655386,false,STREET,B1AAA,0.309574,32.655386,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3095737300621225,32.65538633941162|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1349741051",21912,false,Biina Road,s,,bad,,"Biina Road, Kampala Central Region",none,,,,,,,,,,,,,,Anytime,unemployed,2018-05-24 12:17:04.36+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113017,session:940a04bca972b6f2883d3ed421d3c7ac,true
0101000020E610000004161CBC985340401A88A62A34C2D33F,400,,,,,,,,,,,,,,,,,,,,Out socially_positive,,,,,22,2018-05-24 12:19:14.78+00,47,,"People are God fearing, caring, faithful, kind, so the place is safe",,,,,,female,,113026,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.308744,32.653067,false,STREET,B1AAA,0.308744,32.653067,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.30874353748388084,32.65306745693156|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1365066988",21912,false,Lower Church Road,s,,good,,"Lower Church Road, Kampala Central Region",,,,student,,,,,,,,,,,Anytime,,2018-05-24 12:19:14.805+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113026,session:940a04bca972b6f2883d3ed421d3c7ac,true
0101000020E61000006DA2A310D9504040FB4E5146BC6BD43F,401,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,19,2018-05-24 12:19:59.886+00,47,The road is very dark at night and there is no security. One day my sisters bag was grabbed and stolen also her hand was broken. Security lights should be put in place ,,,,,,,female,,113030,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.319003,32.63163,false,STREET,B1AAA,0.319003,32.63163,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31900312845663653,32.631630341479635|marker-sm-50318A-1&scalebar=true&zoom=15&rand=843340942",24144,false,Kireka Road,s,,bad,,"Kireka Road, Kampala Central Region",none,,,student,,,,,,,,,,,Late night,,2018-05-24 12:19:59.904+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113030,session:b1a9344e068672dc2972a5e368f6c32d,true
0101000020E610000056E41028D44E4040CCF2208C42E3D43F,402,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,19,2018-05-24 12:26:14.301+00,47,That place  is full of thieves. Some students don't have jobs  to do.they should be sensitized about the dangers of stealing. ,,,,,,,female,,113049,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.326309,32.615813,false,STREET,B1AAA,0.326309,32.615813,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3263092796978236,32.61581288182807|marker-sm-50318A-1&scalebar=true&zoom=15&rand=2099841582",24144,false,New Port Bell Road,s,,bad,,"New Port Bell Road, Kampala Central Region",none,,,,,,,,,,,,,,Evening,,2018-05-24 12:46:45.892+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113049,session:b08c070dde56b747c56a059405712178,true
0101000020E6100000423D76017A504040B6C24874F558D43F,403,,,,,Going to or from school_negative,,Going to or from work_negative,,,I never went back there,,,,,,,On the street_negative,,,,,,,,23,2018-05-24 12:27:00.42+00,47,There is a lot of sex work in this place. A girl was killed after being raped. You should avoid that place,,,,,,,female,gender_discrimination_factor,113051,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.318005,32.628844,false,STREET,B1AAA,0.318005,32.628844,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3180053,32.6288435|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1254197815",24144,false,Kireka Road,s,,bad,,"Kireka Road, Kampala Central Region",,,,,,,,,,,,,,,Late night,,2018-05-24 12:27:00.575+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113051,session:b1a9344e068672dc2972a5e368f6c32d,true
0101000020E61000000B4732D9CF4D40400C6B71A96D33D63F,404,,,,,,,,,I avoid going there alone,,,,,I told my friend or my family),,,On the street_negative,,,,,,,,24,2018-05-24 12:29:40.286+00,47,Recently they have robbed a mobile money agent there are a lot of thieves ,,,,,,,female,gender_discrimination_factor,113066,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.346891,32.607923,false,STREET,B1AAA,0.346891,32.607923,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.34689073060900233,32.6079229501442|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1191311447",24144,false,Upper Naguru East Road,s,,bad,,"Upper Naguru East Road, Kampala Central Region",,,,,,,,,,,,,,,Anytime,,2018-05-24 12:29:40.303+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113066,session:e10a19323243f3bb8d29ebb2cde69f40,true
0101000020E61000009D75625FC64F4040AD0B43155301D53F,405,,,,,,,,,,,,,,,,,,,,Out socially_positive,,,,,23,2018-05-24 12:31:56.745+00,47,,"The place is clean, safe for young girl, so it is safe",,,,,,female,,113074,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.328218,32.623214,false,POINT,P1AAA,0.328218,32.623214,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3282181,32.6232142|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-284746515",24144,false,Mubya C/U Primary School,s,,good,,"Mubya C/U Primary School, Kampala Central Region",,,,,,,,,,,,,,,Anytime,,2018-05-24 12:31:56.877+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113074,session:940a04bca972b6f2883d3ed421d3c7ac,true
0101000020E61000005050F817224940406B5680664571D43F,406,At a public event_negative,,,,,,Going to or from work_negative,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,Public transport_negative,,,,21,2018-05-24 12:33:43.805+00,47,My phones with money  were stolen  the place was very crowded and people  were squeezed ,,,,,,,female,,113079,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.319222,32.571294,false,POINT,P1AAA,0.319222,32.571294,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3192215,32.5712939|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1008393002",33903,false,Ham Collection,s,,bad,Police didnt mind about it they  just wanted money from  My in order to help ,"Ham Collection, Kampala Central Region",none,,,,,,,,,,,,,,Afternoon,,2018-05-24 12:33:43.826+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113079,session:1e132bbfe4456667d5e07d05555f3bd1,true
0101000020E61000009851EA9A824E40406500213BB3C9D33F,407,,,,,,,,,,I never went back there,,,,,,,On the street_negative,,,,,,,,16,2018-05-24 12:34:31.201+00,47,There are many drug addicts along nakivubo who rape girl. A boy tried to rape e while I was using that root going back home. ,,,,,,,female,,113083,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.308651,32.612732,false,POINT,P1AAA,0.308651,32.612732,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3086507,32.612731593463174|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1938258111",24144,false,Kasanvu Local Coucil 1 Zone,s,,bad,,"Kasanvu Local Coucil 1 Zone, Kampala Central Region",none,,,student,,,,,,,,,,,Evening,,2018-05-24 12:34:31.219+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113083,session:b08c070dde56b747c56a059405712178,true
0101000020E610000012B3878B965040401296EE72755ED43F,408,,,,,,,,,,,,,,,,,,On the street_positive,,,,,,,20,2018-05-24 12:35:55.764+00,47,,"The place has enough security, hard working people kind, so the place is safe ",,,,,,female,,113092,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.318217,32.629647,false,POINT,P1AAA,0.318217,32.629647,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3182168,32.6296473|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1248023420",24144,false,GAZ,s,,good,,"GAZ, Kampala Central Region",,,,,,,,,,,,,,,Anytime,,2018-05-24 12:35:55.78+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113092,session:940a04bca972b6f2883d3ed421d3c7ac,true
0101000020E61000003B68D204D34D4040347948F0FF05D43F,409,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,20,2018-05-24 12:38:26.683+00,47,This place is where girls are raped from and some people are  killed there. There  is need of  light. ,,,,,,,female,,113108,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.312249,32.607656,false,STREET,B1AAA,0.312249,32.607656,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31224921070003836,32.6076557693445|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-417230393",24144,false,Nawuwongo Road,s,,bad,,"Nawuwongo Road, Kampala Central Region",none,,,,,,,,,,,,,,Late night,,2018-05-24 12:50:34.286+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113108,session:b08c070dde56b747c56a059405712178,true
0101000020E6100000FC5FCEE52F5140407E062A9C0A6CD53F,410,,,,,,,,,,,,,,,,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,16,2018-05-24 12:39:21.277+00,47,Boda boda guyz always   snatch  girls  and  women  bags  when  they  are  moved. They have  no  jobs  they  resort to stealing. Strengthening   security .,,,,,,,female,gender_discrimination_factor,113112,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.334756,32.634119,false,STREET,B1AAA,0.334756,32.634119,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3347556469868834,32.63411940135351|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-120506856",24144,false,Kireka Road,s,,bad,,"Kireka Road, Kampala Central Region",,,,,,,,,,,,,,,Evening,unemployed,2018-05-24 12:39:21.295+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113112,session:6474fd55ddef4f3e115ba9062584bf7d,true
0101000020E610000076A80DE35A514040E9C3BD2D6D9CD43F,411,,,,,,,,,,,,,,,,,,,,Out socially_positive,,,,,16,2018-05-24 12:39:22.339+00,47,,"_x000D_People in this place are hard working, one day i lost asister but they collected condolences for my family and prepared burrial ceremony for our family",,,,,,female,,113113,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.321717,32.635734,false,POINT,P1AAA,0.321717,32.635734,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3217169,32.6357344|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1890686686",24144,false,Hope Day Clinic,s,,good,,"Hope Day Clinic, Kampala Central Region",,,,student,,,,,,,,,,,Anytime,,2018-05-24 12:39:22.356+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113113,session:a3d9d02054c336aac99b21779545675e,true
0101000020E6100000486E783A0A4C4040853DFD89491DD43F,412,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,25,2018-05-24 12:41:30.115+00,47,"That road is mostly used by the bad guys, they still and also rap girls and women my friend was raped from there. There need security guards along the road. ",,,,,,,female,,113124,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.314312,32.594062,false,STREET,B1AAA,0.314312,32.594062,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3143124663987969,32.59406179751397|marker-sm-50318A-1&scalebar=true&zoom=15&rand=18785181",28487,false,8th Street,s,,bad,,"8th Street, Kampala Central Region",none,,,,,,,,,,,,,,Late night,,2018-05-24 12:41:30.272+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113124,session:b08c070dde56b747c56a059405712178,true
0101000020E610000085D8FAD9B84F4040BF1D34FD0A40D53F,429,,,,,,,,,,,,,,,,,,,,Out socially_positive,,,,,20,2018-05-24 13:15:08.153+00,47,,"A girl  was  saved from robbers, people are so  cooperative ",,,,,,female,,113277,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.332038,32.622861,false,STREET,B1AAA,0.332038,32.622861,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.33203762209167786,32.622861371511554|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-663463168",24144,false,Kinawataka Road,s,,good,,"Kinawataka Road, Kampala Central Region",,,,,,,,,,,,,,,Morning,,2018-05-24 13:15:08.17+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113277,session:277024993a6e9fb0cf4e262d4d734b26,true
0101000020E6100000B6361A2A89514040F568D93BE4C4D43F,413,At a public event_negative,,,,,,,,,,,I reported it but authorities did nothing,,,,,,,Out socially_negative,,,,,,17,2018-05-24 12:42:49.002+00,47,A drunk man bet up her girl when she was from school because a football club had lost. He was just from a video hall. ,,,,,,,female,,113130,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.324527,32.636932,false,STREET,B1AAA,0.324527,32.636932,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3245271584371803,32.6369323388896|marker-sm-50318A-1&scalebar=true&zoom=15&rand=964573686",24144,false,Kireka Road,s,,bad,,"Kireka Road, Kampala Central Region",,other,,student,,,,,,,,,,,Evening,,2018-05-24 12:42:49.017+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113130,session:b1a9344e068672dc2972a5e368f6c32d,true
0101000020E610000022CCFED34551404043965B13386DD43F,414,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,19,2018-05-24 12:43:52.509+00,47,Men  harass women  who  have  mobile   businesses  on the  road side. The men  naturally  harass  women  because they  feel  stronger than them. More  support  from  Police._x000D__x000D_,,,,,,,female,gender_discrimination_factor,113135,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.319223,32.63506,false,STREET,B1AAA,0.319223,32.63506,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31922273959893793,32.63505982863383|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1618929300",24144,false,Kintale Road,s,,bad,,"Kintale Road, Kampala Central Region",,,,,,,,,,,,,,,Late night,unemployed,2018-05-24 12:43:52.527+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113135,session:6474fd55ddef4f3e115ba9062584bf7d,true
0101000020E61000008AB134FE29514040CE5FBB901B79D53F,415,,,,,Going to or from school_negative,,Going to or from work_negative,,,I never went back there,,,,,,,On the street_negative,,Out socially_negative,,Public transport_negative,,Someone using alcohol or drugs_negative,,18,2018-05-24 12:49:04.851+00,47,"_x000D_My brother was snatched aphone from the railway when he was coming back home,there are alot gang stars in the area starting around 07:00pm and the police is very far and the place is dark during night so the authority should bring apolice post closer in this area and street lights should be put",,,,,,,female,,113156,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.335523,32.634394,false,POINT,P1AAA,0.335523,32.634394,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3355227,32.6343938|marker-sm-50318A-1&scalebar=true&zoom=15&rand=190790520",24144,false,Tan Telecom,s,,bad,,"Tan Telecom, Kampala Central Region",none,,,student,,,,,,,,,,,Evening,,2018-05-24 12:49:04.869+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113156,session:a3d9d02054c336aac99b21779545675e,true
0101000020E6100000E5DA70D1124E4040FFC8916249EFD43F,416,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,25,2018-05-24 12:49:39.017+00,47,"A girl was raped ,  most people take alcohol,  it need,s a police post",,,,,,,female,,113159,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.326921,32.609718,false,POINT,P1AAA,0.326921,32.609718,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.32692095,32.60971805|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-191666998",28487,false,Cyberschool Technologies,s,,bad,,"Cyberschool Technologies, Kampala Central Region",none,,,,,,,,,,,,,,Late night,,2018-05-24 12:49:39.036+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113159,session:e9c374d68b449dc31b56c9f83df7ef7a,true
0101000020E610000079D7DB914A514040028FF5BA28F6D43F,417,At a public event_negative,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,17,2018-05-24 12:50:47.334+00,47,A gang of boys stole my phone and 50000 shillings from me. They do it even during day time. I was going to buy things I need from school. A police station should be placed there,,,,,,,female,,113160,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.327598,32.635308,false,STREET,B1AAA,0.327598,32.635308,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3275976044003771,32.63530813127044|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1908650847",24144,false,Ismael Road,s,,bad,,"Ismael Road, Kampala Central Region",,other,,student,,,,,,,,,,,Anytime,,2018-05-24 12:50:47.539+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113160,session:b1a9344e068672dc2972a5e368f6c32d,true
0101000020E6100000530E7B1CCC4C40403E70A70ACC8ED53F,418,,,,,,,,,,,,,,I told my friend or my family),,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,24,2018-05-24 12:54:25.8+00,47,When your passing there your bag and phone should be so secure.Thieves I don't know what should be done ,,,,,,,female,,113187,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.33692,32.600085,false,STREET,B1AAA,0.33692,32.600085,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3369196559786917,32.60008536035925|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-202572596",28487,false,Lugogo By-Pass,s,,bad,,"Lugogo By-Pass, Kampala Central Region",none,,,student,1,support,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113187/support,,,,,,,,Anytime,,2018-05-24 12:54:25.844+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/113187,session:e10a19323243f3bb8d29ebb2cde69f40,true
